ACCELEROMETER X (m/sÂ²),ACCELEROMETER Y (m/sÂ²),ACCELEROMETER Z (m/sÂ²),GRAVITY X (m/sÂ²),GRAVITY Y (m/sÂ²),GRAVITY Z (m/sÂ²),LINEAR ACCELERATION X (m/sÂ²),LINEAR ACCELERATION Y (m/sÂ²),LINEAR ACCELERATION Z (m/sÂ²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (Î¼T),MAGNETIC FIELD Y (Î¼T),MAGNETIC FIELD Z (Î¼T),ORIENTATION Z (azimuth Â°),ORIENTATION X (pitch Â°),ORIENTATION Y (roll Â°),Time since start in ms,YYYY-MO-DD HH-MI-SS_SSS
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514408,2021-03-31 13:09:33:600
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514408,2021-03-31 13:09:33:600
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514408,2021-03-31 13:09:33:600
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514408,2021-03-31 13:09:33:600
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514408,2021-03-31 13:09:33:600
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514408,2021-03-31 13:09:33:600
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514408,2021-03-31 13:09:33:600
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514409,2021-03-31 13:09:33:601
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514409,2021-03-31 13:09:33:601
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514409,2021-03-31 13:09:33:601
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514409,2021-03-31 13:09:33:601
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514409,2021-03-31 13:09:33:601
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514409,2021-03-31 13:09:33:601
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514411,2021-03-31 13:09:33:603
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514411,2021-03-31 13:09:33:603
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514411,2021-03-31 13:09:33:603
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514412,2021-03-31 13:09:33:604
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514412,2021-03-31 13:09:33:604
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514412,2021-03-31 13:09:33:604
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514413,2021-03-31 13:09:33:605
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514413,2021-03-31 13:09:33:605
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514413,2021-03-31 13:09:33:605
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514413,2021-03-31 13:09:33:605
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514413,2021-03-31 13:09:33:605
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514413,2021-03-31 13:09:33:605
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514414,2021-03-31 13:09:33:606
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514415,2021-03-31 13:09:33:607
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514415,2021-03-31 13:09:33:607
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514415,2021-03-31 13:09:33:607
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514416,2021-03-31 13:09:33:608
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514416,2021-03-31 13:09:33:608
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514416,2021-03-31 13:09:33:608
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514416,2021-03-31 13:09:33:608
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514416,2021-03-31 13:09:33:608
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514416,2021-03-31 13:09:33:608
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514416,2021-03-31 13:09:33:608
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514416,2021-03-31 13:09:33:608
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514416,2021-03-31 13:09:33:608
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514417,2021-03-31 13:09:33:609
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514417,2021-03-31 13:09:33:609
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514417,2021-03-31 13:09:33:609
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514417,2021-03-31 13:09:33:609
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514417,2021-03-31 13:09:33:609
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514417,2021-03-31 13:09:33:609
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514417,2021-03-31 13:09:33:609
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514418,2021-03-31 13:09:33:610
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514418,2021-03-31 13:09:33:610
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514419,2021-03-31 13:09:33:611
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514419,2021-03-31 13:09:33:611
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514419,2021-03-31 13:09:33:611
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514419,2021-03-31 13:09:33:611
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514419,2021-03-31 13:09:33:611
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514420,2021-03-31 13:09:33:612
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514420,2021-03-31 13:09:33:612
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514420,2021-03-31 13:09:33:612
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514420,2021-03-31 13:09:33:612
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514420,2021-03-31 13:09:33:612
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514420,2021-03-31 13:09:33:612
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514420,2021-03-31 13:09:33:612
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514421,2021-03-31 13:09:33:613
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514421,2021-03-31 13:09:33:613
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514421,2021-03-31 13:09:33:613
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514421,2021-03-31 13:09:33:613
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514421,2021-03-31 13:09:33:613
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514421,2021-03-31 13:09:33:613
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514421,2021-03-31 13:09:33:613
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514421,2021-03-31 13:09:33:613
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514422,2021-03-31 13:09:33:614
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514422,2021-03-31 13:09:33:614
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514422,2021-03-31 13:09:33:614
1.1632,2.6079,9.0208,1.7486,2.8506,9.2188,-0.6571,-0.4938,-0.6569,0.1799,0.165,0.0852,22.63,-29.87,-31.87,233.92,-16.9,-10.74,514422,2021-03-31 13:09:33:614
