ACCELEROMETER X (m/sÂ²),ACCELEROMETER Y (m/sÂ²),ACCELEROMETER Z (m/sÂ²),GRAVITY X (m/sÂ²),GRAVITY Y (m/sÂ²),GRAVITY Z (m/sÂ²),LINEAR ACCELERATION X (m/sÂ²),LINEAR ACCELERATION Y (m/sÂ²),LINEAR ACCELERATION Z (m/sÂ²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms,YYYY-MO-DD HH-MI-SS_SSS
0.5231,-7.1252,-3.6377,-1.2776,-7.9321,-5.6231,0,0,0,-0.3097,1.9944,-0.1767,1646982,2021-03-31 13:28:29:921
0.5231,-7.1252,-3.6377,-1.2776,-7.9321,-5.6231,0,0,0,-0.3097,1.9944,-0.1767,1646982,2021-03-31 13:28:29:921
0.5231,-7.1252,-3.6377,-1.2776,-7.9321,-5.6231,0,0,0,-0.3097,1.9944,-0.1767,1646982,2021-03-31 13:28:29:921
0.5231,-7.1252,-3.6377,-1.2776,-7.9321,-5.6231,0,0,0,-0.3097,1.9944,-0.1767,1646983,2021-03-31 13:28:29:922
2.8624,-10.4052,-1.8278,0.7123,-8.6438,-4.5769,2.6798,-1.715,0.5875,0.4988,0.9419,1.5264,1647379,2021-03-31 13:28:30:318
7.9089,-11.5448,0.0494,-2.7504,-9.396,-0.5658,5.6832,-1.3053,1.1414,-0.2088,-0.0151,-0.5791,1647878,2021-03-31 13:28:30:817
-0.705,-8.2696,-0.8151,-0.1476,-9.5159,-2.3655,-4.2149,4.1303,3.0767,1.0988,-0.8246,-0.5927,1648378,2021-03-31 13:28:31:317
4.1575,-10.5464,1.852,-0.6276,-9.7773,0.4257,0.7712,0.5884,1.1632,0.8899,0.2121,0.0893,1648878,2021-03-31 13:28:31:817
7.1524,-3.3209,-2.6752,2.2005,-8.1857,-4.9318,1.463,-5.5959,-4.9464,-1.4454,0.985,-0.7216,1649379,2021-03-31 13:28:32:318
4.1647,-4.6499,-3.9679,-2.7956,-9.3642,0.8162,1.4048,-3.5181,-4.1419,1.4359,0.361,1.5577,1649878,2021-03-31 13:28:32:817
7.1285,-44.38,-10.1925,1.6456,-9.3527,-2.4474,-3.8093,15.5573,6.9118,0.2205,0.2767,0.3845,1650383,2021-03-31 13:28:33:322
-2.7374,-14.152,-4.0253,5.2806,-8.1356,-1.4485,0,0,0,-0.0183,0.0472,0.2819,1651153,2021-03-31 13:28:34:092
-2.7374,-14.152,-4.0253,5.2806,-8.1356,-1.4485,0,0,0,-0.0183,0.0472,0.2819,1651154,2021-03-31 13:28:34:093
-2.7374,-14.152,-4.0253,5.2806,-8.1356,-1.4485,0,0,0,-0.0183,0.0472,0.2819,1651155,2021-03-31 13:28:34:094
-2.7374,-14.152,-4.0253,5.2806,-8.1356,-1.4485,0,0,0,-0.0183,0.0472,0.2819,1651155,2021-03-31 13:28:34:094
-2.7374,-14.152,-4.0253,5.2806,-8.1356,-1.4485,0,0,0,-0.0183,0.0472,0.2819,1651159,2021-03-31 13:28:34:098
-2.7374,-14.152,-4.0253,5.2806,-8.1356,-1.4485,0,0,0,-0.0183,0.0472,0.2819,1651160,2021-03-31 13:28:34:099
-2.7374,-14.152,-4.0253,5.2806,-8.1356,-1.4485,0,0,0,-0.0183,0.0472,0.2819,1651160,2021-03-31 13:28:34:099
-2.7374,-14.152,-4.0253,5.2806,-8.1356,-1.4485,0,0,0,-0.0183,0.0472,0.2819,1651160,2021-03-31 13:28:34:099
-2.7374,-14.152,-4.0253,5.2806,-8.1356,-1.4485,0,0,0,-0.0183,0.0472,0.2819,1651160,2021-03-31 13:28:34:099
-2.7374,-14.152,-4.0253,5.2806,-8.1356,-1.4485,0,0,0,-0.0183,0.0472,0.2819,1651160,2021-03-31 13:28:34:099
-2.7374,-14.152,-4.0253,5.2806,-8.1356,-1.4485,0,0,0,-0.0183,0.0472,0.2819,1651160,2021-03-31 13:28:34:099
-12.5462,-21.0087,-1.2218,2.1955,-9.2932,-2.2329,0,0,0,-0.0655,1.0299,-1.6508,1651229,2021-03-31 13:28:34:168
1.8449,-10.5153,-6.8456,1.2941,-8.8685,-3.9806,0,0,0,-0.3005,-0.6393,0.3409,1652025,2021-03-31 13:28:34:964
1.8449,-10.5153,-6.8456,1.2941,-8.8685,-3.9806,0,0,0,-0.3005,-0.6393,0.3409,1652026,2021-03-31 13:28:34:965
1.8449,-10.5153,-6.8456,1.2941,-8.8685,-3.9806,0,0,0,-0.3005,-0.6393,0.3409,1652026,2021-03-31 13:28:34:965
1.8449,-10.5153,-6.8456,1.2941,-8.8685,-3.9806,0,0,0,-0.3005,-0.6393,0.3409,1652026,2021-03-31 13:28:34:965
-1.7417,-8.1571,-1.8517,-2.5969,-9.2398,-2.0132,0,0,0,0.8682,0.1319,1.2365,1652441,2021-03-31 13:28:35:380
-1.7417,-8.1571,-1.8517,-2.5969,-9.2398,-2.0132,0,0,0,0.8682,0.1319,1.2365,1652442,2021-03-31 13:28:35:381
-1.7417,-8.1571,-1.8517,-2.5969,-9.2398,-2.0132,0,0,0,0.8682,0.1319,1.2365,1652442,2021-03-31 13:28:35:381
-1.7417,-8.1571,-1.8517,-2.5969,-9.2398,-2.0132,0,0,0,0.8682,0.1319,1.2365,1652443,2021-03-31 13:28:35:382
-1.7417,-8.1571,-1.8517,-2.5969,-9.2398,-2.0132,0,0,0,0.8682,0.1319,1.2365,1652443,2021-03-31 13:28:35:382
-1.7417,-8.1571,-1.8517,-2.5969,-9.2398,-2.0132,0,0,0,0.8682,0.1319,1.2365,1652445,2021-03-31 13:28:35:384
-1.7417,-8.1571,-1.8517,-2.5969,-9.2398,-2.0132,0,0,0,0.8682,0.1319,1.2365,1652446,2021-03-31 13:28:35:385
5.1272,-11.0061,-5.7227,3.5792,-9.0891,-0.8653,0,0,0,1.5729,0.5915,0.2738,1652931,2021-03-31 13:28:35:870
5.1272,-11.0061,-5.7227,3.5792,-9.0891,-0.8653,0,0,0,1.5729,0.5915,0.2738,1652932,2021-03-31 13:28:35:871
5.1272,-11.0061,-5.7227,3.5792,-9.0891,-0.8653,0,0,0,1.5729,0.5915,0.2738,1652932,2021-03-31 13:28:35:871
5.1272,-11.0061,-5.7227,3.5792,-9.0891,-0.8653,0,0,0,1.5729,0.5915,0.2738,1652932,2021-03-31 13:28:35:871
5.1272,-11.0061,-5.7227,3.5792,-9.0891,-0.8653,0,0,0,1.5729,0.5915,0.2738,1652932,2021-03-31 13:28:35:871
5.1272,-11.0061,-5.7227,3.5792,-9.0891,-0.8653,0,0,0,1.5729,0.5915,0.2738,1652933,2021-03-31 13:28:35:872
5.1272,-11.0061,-5.7227,3.5792,-9.0891,-0.8653,0,0,0,1.5729,0.5915,0.2738,1652933,2021-03-31 13:28:35:872
5.1272,-11.0061,-5.7227,3.5792,-9.0891,-0.8653,0,0,0,1.5729,0.5915,0.2738,1652933,2021-03-31 13:28:35:872
5.1272,-11.0061,-5.7227,3.5792,-9.0891,-0.8653,0,0,0,1.5729,0.5915,0.2738,1652933,2021-03-31 13:28:35:872
5.1272,-11.0061,-5.7227,3.5792,-9.0891,-0.8653,0,0,0,1.5729,0.5915,0.2738,1652934,2021-03-31 13:28:35:873
5.1272,-11.0061,-5.7227,3.5792,-9.0891,-0.8653,0,0,0,1.5729,0.5915,0.2738,1652934,2021-03-31 13:28:35:873
5.1272,-11.0061,-5.7227,3.5792,-9.0891,-0.8653,0,0,0,1.5729,0.5915,0.2738,1652934,2021-03-31 13:28:35:873
5.1272,-11.0061,-5.7227,3.5792,-9.0891,-0.8653,0,0,0,1.5729,0.5915,0.2738,1652934,2021-03-31 13:28:35:873
5.1272,-11.0061,-5.7227,3.5792,-9.0891,-0.8653,0,0,0,1.5729,0.5915,0.2738,1652935,2021-03-31 13:28:35:874
5.1272,-11.0061,-5.7227,3.5792,-9.0891,-0.8653,0,0,0,1.5729,0.5915,0.2738,1652935,2021-03-31 13:28:35:874
-2.8908,-5.3608,0.2862,0.6742,-9.6295,1.7286,0,0,0,0.1568,1.3568,1.9573,1653413,2021-03-31 13:28:36:352
-2.8908,-5.3608,0.2862,0.6742,-9.6295,1.7286,0,0,0,0.1568,1.3568,1.9573,1653413,2021-03-31 13:28:36:352
-2.8908,-5.3608,0.2862,0.6742,-9.6295,1.7286,0,0,0,0.1568,1.3568,1.9573,1653414,2021-03-31 13:28:36:353
-2.8908,-5.3608,0.2862,0.6742,-9.6295,1.7286,0,0,0,0.1568,1.3568,1.9573,1653414,2021-03-31 13:28:36:353
-2.8908,-5.3608,0.2862,0.6742,-9.6295,1.7286,0,0,0,0.1568,1.3568,1.9573,1653414,2021-03-31 13:28:36:353
-2.8908,-5.3608,0.2862,0.6742,-9.6295,1.7286,0,0,0,0.1568,1.3568,1.9573,1653414,2021-03-31 13:28:36:353
-2.8908,-5.3608,0.2862,0.6742,-9.6295,1.7286,0,0,0,0.1568,1.3568,1.9573,1653414,2021-03-31 13:28:36:353
-2.8908,-5.3608,0.2862,0.6742,-9.6295,1.7286,0,0,0,0.1568,1.3568,1.9573,1653414,2021-03-31 13:28:36:353
-2.8908,-5.3608,0.2862,0.6742,-9.6295,1.7286,0,0,0,0.1568,1.3568,1.9573,1653414,2021-03-31 13:28:36:353
-2.8908,-5.3608,0.2862,0.6742,-9.6295,1.7286,0,0,0,0.1568,1.3568,1.9573,1653414,2021-03-31 13:28:36:353
-11.1526,-8.1763,1.1148,-4.7759,-8.5644,0.109,0,0,0,-0.1376,-1.9969,1.4077,1653989,2021-03-31 13:28:36:928
-11.1526,-8.1763,1.1148,-4.7759,-8.5644,0.109,0,0,0,-0.1376,-1.9969,1.4077,1653990,2021-03-31 13:28:36:929
-11.1526,-8.1763,1.1148,-4.7759,-8.5644,0.109,0,0,0,-0.1376,-1.9969,1.4077,1653990,2021-03-31 13:28:36:929
-11.1526,-8.1763,1.1148,-4.7759,-8.5644,0.109,0,0,0,-0.1376,-1.9969,1.4077,1653991,2021-03-31 13:28:36:930
-11.1526,-8.1763,1.1148,-4.7759,-8.5644,0.109,0,0,0,-0.1376,-1.9969,1.4077,1653991,2021-03-31 13:28:36:930
-11.1526,-8.1763,1.1148,-4.7759,-8.5644,0.109,0,0,0,-0.1376,-1.9969,1.4077,1653991,2021-03-31 13:28:36:930
-11.1526,-8.1763,1.1148,-4.7759,-8.5644,0.109,0,0,0,-0.1376,-1.9969,1.4077,1653991,2021-03-31 13:28:36:930
-11.1526,-8.1763,1.1148,-4.7759,-8.5644,0.109,0,0,0,-0.1376,-1.9969,1.4077,1653991,2021-03-31 13:28:36:930
-11.1526,-8.1763,1.1148,-4.7759,-8.5644,0.109,0,0,0,-0.1376,-1.9969,1.4077,1653991,2021-03-31 13:28:36:930
-11.1526,-8.1763,1.1148,-4.7759,-8.5644,0.109,0,0,0,-0.1376,-1.9969,1.4077,1653991,2021-03-31 13:28:36:930
-11.1526,-8.1763,1.1148,-4.7759,-8.5644,0.109,0,0,0,-0.1376,-1.9969,1.4077,1653991,2021-03-31 13:28:36:930
4.203,-9.632,-4.1979,-1.8749,-9.5342,-1.324,0,0,0,-0.1124,0.1075,0.0432,1654403,2021-03-31 13:28:37:342
4.203,-9.632,-4.1979,-1.8749,-9.5342,-1.324,0,0,0,-0.1124,0.1075,0.0432,1654405,2021-03-31 13:28:37:344
4.203,-9.632,-4.1979,-1.8749,-9.5342,-1.324,0,0,0,-0.1124,0.1075,0.0432,1654405,2021-03-31 13:28:37:344
4.203,-9.632,-4.1979,-1.8749,-9.5342,-1.324,0,0,0,-0.1124,0.1075,0.0432,1654414,2021-03-31 13:28:37:353
4.203,-9.632,-4.1979,-1.8749,-9.5342,-1.324,0,0,0,-0.1124,0.1075,0.0432,1654415,2021-03-31 13:28:37:354
4.203,-9.632,-4.1979,-1.8749,-9.5342,-1.324,0,0,0,-0.1124,0.1075,0.0432,1654415,2021-03-31 13:28:37:354
4.203,-9.632,-4.1979,-1.8749,-9.5342,-1.324,0,0,0,-0.1124,0.1075,0.0432,1654415,2021-03-31 13:28:37:354
4.203,-9.632,-4.1979,-1.8749,-9.5342,-1.324,0,0,0,-0.1124,0.1075,0.0432,1654415,2021-03-31 13:28:37:354
4.203,-9.632,-4.1979,-1.8749,-9.5342,-1.324,0,0,0,-0.1124,0.1075,0.0432,1654416,2021-03-31 13:28:37:355
1.8473,-10.3382,-2.1197,-0.0471,-9.4025,-2.7859,0,0,0,0.9894,0.8883,0.3282,1654850,2021-03-31 13:28:37:789
1.8473,-10.3382,-2.1197,-0.0471,-9.4025,-2.7859,0,0,0,0.9894,0.8883,0.3282,1654851,2021-03-31 13:28:37:790
-2.9722,-9.8019,-0.207,-0.7702,-9.7251,0.9998,-0.8332,0.0634,0.6037,0.4174,-0.3404,0.0163,1655286,2021-03-31 13:28:38:225
0.2312,-6.6727,-1.3394,0.7364,-9.5585,-2.0646,-1.7599,1.7967,-0.1906,0.0363,1.0499,0.0107,1655756,2021-03-31 13:28:38:695
-2.2851,-14.7266,-5.007,5.4569,-7.2631,-3.6932,4.4155,-3.8762,-2.9719,0.1776,0.4384,1.067,1656254,2021-03-31 13:28:39:193
0.9685,-10.2879,1.0023,-0.6708,-9.7709,0.5001,-0.2386,0.9083,-1.5645,0.5123,0.0116,0.5699,1656756,2021-03-31 13:28:39:695
-4.7797,-13.812,-3.3024,0.6311,-9.7495,-0.8478,-0.0587,-3.5628,-1.3749,0.1249,0.2579,0.0759,1657282,2021-03-31 13:28:40:221
-4.7797,-13.812,-3.3024,0.6311,-9.7495,-0.8478,-0.0587,-3.5628,-1.3749,0.1249,0.2579,0.0759,1657282,2021-03-31 13:28:40:221
-4.7797,-13.812,-3.3024,0.6311,-9.7495,-0.8478,-0.0587,-3.5628,-1.3749,0.1249,0.2579,0.0759,1657282,2021-03-31 13:28:40:221
-4.7797,-13.812,-3.3024,0.6311,-9.7495,-0.8478,-0.0587,-3.5628,-1.3749,0.1249,0.2579,0.0759,1657283,2021-03-31 13:28:40:222
0.7627,-30.0871,2.5941,-0.5322,-9.4291,2.6418,0,0,0,-1.6394,0.7761,-2.914,1657715,2021-03-31 13:28:40:654
-7.3678,-23.8576,6.6093,-2.5742,-8.6353,3.8699,5.1182,0.3842,9.4958,0.5236,-0.9346,2.0285,1658245,2021-03-31 13:28:41:184
-3.0464,1.1512,-4.6143,2.1768,-7.369,-6.0934,0,0,0,-1.4789,2.0401,-1.4819,1658670,2021-03-31 13:28:41:609
-3.0464,1.1512,-4.6143,2.1768,-7.369,-6.0934,0,0,0,-1.4789,2.0401,-1.4819,1658671,2021-03-31 13:28:41:610
-3.0464,1.1512,-4.6143,2.1768,-7.369,-6.0934,0,0,0,-1.4789,2.0401,-1.4819,1658671,2021-03-31 13:28:41:610
-3.6185,-8.7485,-3.1684,-6.6691,-6.7276,-2.5364,0,0,0,-0.4626,0.0351,0.1776,1659121,2021-03-31 13:28:42:060
-3.6185,-8.7485,-3.1684,-6.6691,-6.7276,-2.5364,0,0,0,-0.4626,0.0351,0.1776,1659122,2021-03-31 13:28:42:061
-3.6185,-8.7485,-3.1684,-6.6691,-6.7276,-2.5364,0,0,0,-0.4626,0.0351,0.1776,1659122,2021-03-31 13:28:42:061
-3.6185,-8.7485,-3.1684,-6.6691,-6.7276,-2.5364,0,0,0,-0.4626,0.0351,0.1776,1659123,2021-03-31 13:28:42:062
-4.1955,-8.5403,-3.4364,-2.7314,-8.4948,-4.068,0,0,0,2.1957,3.0469,1.9158,1659247,2021-03-31 13:28:42:186
2.3094,-8.8705,3.1424,5.5802,-6.2063,5.149,0,0,0,-0.1161,2.468,1.2186,1660026,2021-03-31 13:28:42:965
2.3094,-8.8705,3.1424,5.5802,-6.2063,5.149,0,0,0,-0.1161,2.468,1.2186,1660027,2021-03-31 13:28:42:966
2.3094,-8.8705,3.1424,5.5802,-6.2063,5.149,0,0,0,-0.1161,2.468,1.2186,1660027,2021-03-31 13:28:42:966
2.3094,-8.8705,3.1424,5.5802,-6.2063,5.149,0,0,0,-0.1161,2.468,1.2186,1660027,2021-03-31 13:28:42:966
2.3094,-8.8705,3.1424,5.5802,-6.2063,5.149,0,0,0,-0.1161,2.468,1.2186,1660027,2021-03-31 13:28:42:966
2.3094,-8.8705,3.1424,5.5802,-6.2063,5.149,0,0,0,-0.1161,2.468,1.2186,1660028,2021-03-31 13:28:42:967
2.3094,-8.8705,3.1424,5.5802,-6.2063,5.149,0,0,0,-0.1161,2.468,1.2186,1660028,2021-03-31 13:28:42:967
2.3094,-8.8705,3.1424,5.5802,-6.2063,5.149,0,0,0,-0.1161,2.468,1.2186,1660028,2021-03-31 13:28:42:967
2.3094,-8.8705,3.1424,5.5802,-6.2063,5.149,0,0,0,-0.1161,2.468,1.2186,1660028,2021-03-31 13:28:42:967
2.3094,-8.8705,3.1424,5.5802,-6.2063,5.149,0,0,0,-0.1161,2.468,1.2186,1660028,2021-03-31 13:28:42:967
2.3094,-8.8705,3.1424,5.5802,-6.2063,5.149,0,0,0,-0.1161,2.468,1.2186,1660028,2021-03-31 13:28:42:967
2.3094,-8.8705,3.1424,5.5802,-6.2063,5.149,0,0,0,-0.1161,2.468,1.2186,1660028,2021-03-31 13:28:42:967
1.0499,-10.1635,-0.9586,3.1764,-9.2535,0.6732,0,0,0,-1.4792,2.1552,-1.03,1660432,2021-03-31 13:28:43:371
1.0499,-10.1635,-0.9586,3.1764,-9.2535,0.6732,0,0,0,-1.4792,2.1552,-1.03,1660433,2021-03-31 13:28:43:372
1.0499,-10.1635,-0.9586,3.1764,-9.2535,0.6732,0,0,0,-1.4792,2.1552,-1.03,1660433,2021-03-31 13:28:43:372
1.0499,-10.1635,-0.9586,3.1764,-9.2535,0.6732,0,0,0,-1.4792,2.1552,-1.03,1660433,2021-03-31 13:28:43:372
1.0499,-10.1635,-0.9586,3.1764,-9.2535,0.6732,0,0,0,-1.4792,2.1552,-1.03,1660440,2021-03-31 13:28:43:379
1.0499,-10.1635,-0.9586,3.1764,-9.2535,0.6732,0,0,0,-1.4792,2.1552,-1.03,1660441,2021-03-31 13:28:43:380
1.0499,-10.1635,-0.9586,3.1764,-9.2535,0.6732,0,0,0,-1.4792,2.1552,-1.03,1660441,2021-03-31 13:28:43:380
1.0499,-10.1635,-0.9586,3.1764,-9.2535,0.6732,0,0,0,-1.4792,2.1552,-1.03,1660441,2021-03-31 13:28:43:380
1.0499,-10.1635,-0.9586,3.1764,-9.2535,0.6732,0,0,0,-1.4792,2.1552,-1.03,1660441,2021-03-31 13:28:43:380
1.0499,-10.1635,-0.9586,3.1764,-9.2535,0.6732,0,0,0,-1.4792,2.1552,-1.03,1660441,2021-03-31 13:28:43:380
1.0499,-10.1635,-0.9586,3.1764,-9.2535,0.6732,0,0,0,-1.4792,2.1552,-1.03,1660442,2021-03-31 13:28:43:381
-2.388,-18.2818,10.7007,-3.317,-2.6241,8.8477,0,0,0,-0.2225,0.3288,0.0967,1660877,2021-03-31 13:28:43:816
-2.388,-18.2818,10.7007,-3.317,-2.6241,8.8477,0,0,0,-0.2225,0.3288,0.0967,1660879,2021-03-31 13:28:43:818
-2.388,-18.2818,10.7007,-3.317,-2.6241,8.8477,0,0,0,-0.2225,0.3288,0.0967,1660879,2021-03-31 13:28:43:818
-2.388,-18.2818,10.7007,-3.317,-2.6241,8.8477,0,0,0,-0.2225,0.3288,0.0967,1660879,2021-03-31 13:28:43:818
-2.388,-18.2818,10.7007,-3.317,-2.6241,8.8477,0,0,0,-0.2225,0.3288,0.0967,1660879,2021-03-31 13:28:43:818
-2.388,-18.2818,10.7007,-3.317,-2.6241,8.8477,0,0,0,-0.2225,0.3288,0.0967,1660880,2021-03-31 13:28:43:819
-2.388,-18.2818,10.7007,-3.317,-2.6241,8.8477,0,0,0,-0.2225,0.3288,0.0967,1660880,2021-03-31 13:28:43:819
-2.388,-18.2818,10.7007,-3.317,-2.6241,8.8477,0,0,0,-0.2225,0.3288,0.0967,1660880,2021-03-31 13:28:43:819
-2.388,-18.2818,10.7007,-3.317,-2.6241,8.8477,0,0,0,-0.2225,0.3288,0.0967,1660880,2021-03-31 13:28:43:819
1.7225,-11.6189,3.8824,2.3153,-9.0549,-2.9695,0,0,0,0.467,-0.367,-1.4338,1660994,2021-03-31 13:28:43:933
4.1216,-12.7274,0.1857,1.6245,-9.5278,-1.6589,-10.1448,-8.7775,4.8991,-0.9647,-0.9578,-2.459,1661494,2021-03-31 13:28:44:433
4.1216,-12.7274,0.1857,1.6245,-9.5278,-1.6589,-10.1448,-8.7775,4.8991,-0.9647,-0.9578,-2.459,1661495,2021-03-31 13:28:44:434
4.1216,-12.7274,0.1857,1.6245,-9.5278,-1.6589,-10.1448,-8.7775,4.8991,-0.9647,-0.9578,-2.459,1661495,2021-03-31 13:28:44:434
4.1216,-12.7274,0.1857,1.6245,-9.5278,-1.6589,-10.1448,-8.7775,4.8991,-0.9647,-0.9578,-2.459,1661495,2021-03-31 13:28:44:434
4.1216,-12.7274,0.1857,1.6245,-9.5278,-1.6589,-10.1448,-8.7775,4.8991,-0.9647,-0.9578,-2.459,1661496,2021-03-31 13:28:44:435
4.1216,-12.7274,0.1857,1.6245,-9.5278,-1.6589,-10.1448,-8.7775,4.8991,-0.9647,-0.9578,-2.459,1661496,2021-03-31 13:28:44:435
4.1216,-12.7274,0.1857,1.6245,-9.5278,-1.6589,-10.1448,-8.7775,4.8991,-0.9647,-0.9578,-2.459,1661496,2021-03-31 13:28:44:435
4.1216,-12.7274,0.1857,1.6245,-9.5278,-1.6589,-10.1448,-8.7775,4.8991,-0.9647,-0.9578,-2.459,1661497,2021-03-31 13:28:44:436
4.1216,-12.7274,0.1857,1.6245,-9.5278,-1.6589,-10.1448,-8.7775,4.8991,-0.9647,-0.9578,-2.459,1661497,2021-03-31 13:28:44:436
4.1216,-12.7274,0.1857,1.6245,-9.5278,-1.6589,-10.1448,-8.7775,4.8991,-0.9647,-0.9578,-2.459,1661497,2021-03-31 13:28:44:436
4.1216,-12.7274,0.1857,1.6245,-9.5278,-1.6589,-10.1448,-8.7775,4.8991,-0.9647,-0.9578,-2.459,1661498,2021-03-31 13:28:44:437
4.1216,-12.7274,0.1857,1.6245,-9.5278,-1.6589,-10.1448,-8.7775,4.8991,-0.9647,-0.9578,-2.459,1661498,2021-03-31 13:28:44:437
4.1216,-12.7274,0.1857,1.6245,-9.5278,-1.6589,-10.1448,-8.7775,4.8991,-0.9647,-0.9578,-2.459,1661498,2021-03-31 13:28:44:437
4.1216,-12.7274,0.1857,1.6245,-9.5278,-1.6589,-10.1448,-8.7775,4.8991,-0.9647,-0.9578,-2.459,1661498,2021-03-31 13:28:44:437
4.1216,-12.7274,0.1857,1.6245,-9.5278,-1.6589,-10.1448,-8.7775,4.8991,-0.9647,-0.9578,-2.459,1661499,2021-03-31 13:28:44:438
4.1216,-12.7274,0.1857,1.6245,-9.5278,-1.6589,-10.1448,-8.7775,4.8991,-0.9647,-0.9578,-2.459,1661499,2021-03-31 13:28:44:438
4.1216,-12.7274,0.1857,1.6245,-9.5278,-1.6589,-10.1448,-8.7775,4.8991,-0.9647,-0.9578,-2.459,1661499,2021-03-31 13:28:44:438
4.1216,-12.7274,0.1857,1.6245,-9.5278,-1.6589,-10.1448,-8.7775,4.8991,-0.9647,-0.9578,-2.459,1661500,2021-03-31 13:28:44:439
4.1216,-12.7274,0.1857,1.6245,-9.5278,-1.6589,-10.1448,-8.7775,4.8991,-0.9647,-0.9578,-2.459,1661500,2021-03-31 13:28:44:439
4.1216,-12.7274,0.1857,1.6245,-9.5278,-1.6589,-10.1448,-8.7775,4.8991,-0.9647,-0.9578,-2.459,1661500,2021-03-31 13:28:44:439
4.1216,-12.7274,0.1857,1.6245,-9.5278,-1.6589,-10.1448,-8.7775,4.8991,-0.9647,-0.9578,-2.459,1661501,2021-03-31 13:28:44:440
4.1216,-12.7274,0.1857,1.6245,-9.5278,-1.6589,-10.1448,-8.7775,4.8991,-0.9647,-0.9578,-2.459,1661501,2021-03-31 13:28:44:440
4.1216,-12.7274,0.1857,1.6245,-9.5278,-1.6589,-10.1448,-8.7775,4.8991,-0.9647,-0.9578,-2.459,1661501,2021-03-31 13:28:44:440
4.1216,-12.7274,0.1857,1.6245,-9.5278,-1.6589,-10.1448,-8.7775,4.8991,-0.9647,-0.9578,-2.459,1661501,2021-03-31 13:28:44:440
4.1216,-12.7274,0.1857,1.6245,-9.5278,-1.6589,-10.1448,-8.7775,4.8991,-0.9647,-0.9578,-2.459,1661502,2021-03-31 13:28:44:441
4.1216,-12.7274,0.1857,1.6245,-9.5278,-1.6589,-10.1448,-8.7775,4.8991,-0.9647,-0.9578,-2.459,1661502,2021-03-31 13:28:44:441
4.1216,-12.7274,0.1857,1.6245,-9.5278,-1.6589,-10.1448,-8.7775,4.8991,-0.9647,-0.9578,-2.459,1661502,2021-03-31 13:28:44:441
4.1216,-12.7274,0.1857,1.6245,-9.5278,-1.6589,-10.1448,-8.7775,4.8991,-0.9647,-0.9578,-2.459,1661503,2021-03-31 13:28:44:442
4.1216,-12.7274,0.1857,1.6245,-9.5278,-1.6589,-10.1448,-8.7775,4.8991,-0.9647,-0.9578,-2.459,1661503,2021-03-31 13:28:44:442
4.1216,-12.7274,0.1857,1.6245,-9.5278,-1.6589,-10.1448,-8.7775,4.8991,-0.9647,-0.9578,-2.459,1661503,2021-03-31 13:28:44:442
4.1216,-12.7274,0.1857,1.6245,-9.5278,-1.6589,-10.1448,-8.7775,4.8991,-0.9647,-0.9578,-2.459,1661503,2021-03-31 13:28:44:442
4.1216,-12.7274,0.1857,1.6245,-9.5278,-1.6589,-10.1448,-8.7775,4.8991,-0.9647,-0.9578,-2.459,1661504,2021-03-31 13:28:44:443
4.1216,-12.7274,0.1857,1.6245,-9.5278,-1.6589,-10.1448,-8.7775,4.8991,-0.9647,-0.9578,-2.459,1661504,2021-03-31 13:28:44:443
4.1216,-12.7274,0.1857,1.6245,-9.5278,-1.6589,-10.1448,-8.7775,4.8991,-0.9647,-0.9578,-2.459,1661505,2021-03-31 13:28:44:444
4.1216,-12.7274,0.1857,1.6245,-9.5278,-1.6589,-10.1448,-8.7775,4.8991,-0.9647,-0.9578,-2.459,1661505,2021-03-31 13:28:44:444
4.1216,-12.7274,0.1857,1.6245,-9.5278,-1.6589,-10.1448,-8.7775,4.8991,-0.9647,-0.9578,-2.459,1661505,2021-03-31 13:28:44:444
4.1216,-12.7274,0.1857,1.6245,-9.5278,-1.6589,-10.1448,-8.7775,4.8991,-0.9647,-0.9578,-2.459,1661506,2021-03-31 13:28:44:445
4.1216,-12.7274,0.1857,1.6245,-9.5278,-1.6589,-10.1448,-8.7775,4.8991,-0.9647,-0.9578,-2.459,1661506,2021-03-31 13:28:44:445
4.1216,-12.7274,0.1857,1.6245,-9.5278,-1.6589,-10.1448,-8.7775,4.8991,-0.9647,-0.9578,-2.459,1661506,2021-03-31 13:28:44:445
0.5279,6.3248,0.5306,1.6245,-9.5278,-1.6589,-10.1448,-8.7775,4.8991,-0.9647,-0.9578,-2.459,1661586,2021-03-31 13:28:44:525
-7.4492,-54.4831,6.2812,3.7862,-8.57,-2.8964,4.1414,-5.2307,-2.8585,-4.4845,1.8739,-3.4217,1662086,2021-03-31 13:28:45:025
-2.7278,-37.3316,11.1939,-4.1439,-8.8848,0.2415,-10.3942,-2.7691,2.6713,0.2175,-2.2798,7.2049,1662666,2021-03-31 13:28:45:605
0.8608,-13.0005,1.7611,4.193,-7.965,3.892,9.5067,-1.8822,-20.9848,2.2264,-6.0346,-2.4723,1663086,2021-03-31 13:28:46:025
4.7369,3.7319,-0.9467,4.8377,-8.1579,-2.4931,6.2784,4.9178,9.6541,2.5074,-5.7708,1.0322,1663586,2021-03-31 13:28:46:525
